respondent_id,xyz_vaccine,seasonal_vaccine
27170,0.28184333813970247,0.8971566741287923
27171,0.056135696038639195,0.19029521553085602
27172,0.06884310875167293,0.8924875837600831
27173,0.36959534053784526,0.5718623263965583
27174,0.06924889305527278,0.09325980110237966
27175,0.06448141845986785,0.08666962652088668
27176,0.6753228459723584,0.8904176632281519
27177,0.7664820439593121,0.8896552601484801
27178,0.1458061271813749,0.30319786705634005
27179,0.0679220653348871,0.19682544978790084
27180,0.2753162794355124,0.29985620632355653
27181,0.029112990639320407,0.8555537735289059
27182,0.5704243962438946,0.9056693219528267
27183,0.05671122056137426,0.7096755137150391
27184,0.048839300997636975,0.3172453759171802
27185,0.37147167292029004,0.8125575938209115
27186,0.1755985154675391,0.7183167619494193
27187,0.04649720218421666,0.1424399364191976
27188,0.062163391015127835,0.32812522545157696
27189,0.06733820579219554,0.5935602106545954
27190,0.44325658319735123,0.8320303425029448
27191,0.10803023567841745,0.9318840375851822
27192,0.4482462192385718,0.778914955232537
27193,0.025716033066880306,0.1346667923309653
27194,0.11611118501008848,0.34741730490648565
27195,0.044323656442246714,0.19226113999087557
27196,0.2984433868616262,0.16953768919409642
27197,0.06814537735759879,0.7664769911937354
27198,0.8657071457450592,0.9634351555139102
27199,0.04824759017163149,0.20848329437483978
27200,0.28581862436190736,0.732321378735482
27201,0.678349171924508,0.8925009685993261
27202,0.06212272552322457,0.11663029200239203
27203,0.053820926391678826,0.09317744264239627
27204,0.03758532380903847,0.06920788539255364
27205,0.08677782205106134,0.21041682904380607
27206,0.13225061245949435,0.20347792436934362
27207,0.07348004305992366,0.1903266710847713
27208,0.8107815003916728,0.6109808938053403
27209,0.1102191165835825,0.23649806564446213
27210,0.3262636632475255,0.3065747166464751
27211,0.11198872878606742,0.2747091824751246
27212,0.5748164788435366,0.940813055378266
27213,0.38607797194499477,0.5487210778134557
27214,0.02838492438661819,0.0637130440915439
27215,0.1329801027727972,0.8074506729976364
27216,0.1131743746871624,0.9016380229677466
27217,0.08402721803848617,0.26062418121797976
27218,0.5128050960083675,0.9249893971352893
27219,0.46777531505015113,0.6909400973506049
27220,0.13709442983382136,0.4241714096547558
27221,0.1351589635069189,0.8104843636919973
27222,0.14082785222214966,0.5597354582701006
27223,0.07303108965413073,0.7308574519078408
27224,0.17707363658006148,0.7218101883018957
27225,0.242180773812973,0.2548320640061356
27226,0.025804073835873666,0.1680559278545067
27227,0.12907599104622353,0.24572464010721978
27228,0.4052515950655705,0.817194654688982
27229,0.5286594632753349,0.886700733241963
27230,0.17644116141300029,0.9578968197113622
27231,0.42209416238434505,0.867324814510144
27232,0.07268919683697722,0.39664139605769716
27233,0.26405353283385075,0.24431279538723702
27234,0.05745606542693719,0.089598801617172
27235,0.8489481245741258,0.9216214470245933
27236,0.07919949722326777,0.9365062017483902
27237,0.3448863906595314,0.5642724346170976
27238,0.31291106170480826,0.830341611302594
27239,0.3308014233296027,0.21524390323375842
27240,0.09215683777522352,0.3452418933299015
27241,0.07655498300165439,0.1860736624452293
27242,0.12451589067806516,0.5612532936319925
27243,0.040592808133968476,0.10282380043340182
27244,0.04175554060437627,0.08722864686684265
27245,0.1304225870735755,0.25556487665270283
27246,0.7285808476252487,0.9161296377821201
27247,0.19788023094787438,0.9450710230548465
27248,0.1471193913025208,0.8160271319282681
27249,0.11258912544136757,0.5207708226563231
27250,0.07952696130725485,0.1769574552648684
27251,0.08785349910973102,0.368198095847944
27252,0.3442972930399256,0.5768633663400989
27253,0.07712286282018771,0.9085708211298118
27254,0.884574920569777,0.9544630839660095
27255,0.12811620304676144,0.269803609448395
27256,0.6516864442484521,0.950431807159892
27257,0.38959474235813635,0.5399014094132867
27258,0.4474365791113498,0.7761151621394529
27259,0.7659434479437418,0.8635834399989789
27260,0.11281752295722332,0.3732629599804734
27261,0.09026880639487067,0.6406381358300005
27262,0.18983323946611197,0.4739574270870955
27263,0.10089375905159396,0.08949224662102095
27264,0.07695828944433203,0.08553922910820151
27265,0.05816623430316333,0.25796131610349926
27266,0.22741303038983424,0.3233415258185533
27267,0.2600460445741255,0.8337941201487028
27268,0.03155742167151337,0.0744765550931059
27269,0.661575677468868,0.4936393507762015
27270,0.044115479344582445,0.11025981357189307
27271,0.06195415056223713,0.23067555188187974
27272,0.02609342365848547,0.3296101123033149
27273,0.03788151523992449,0.23451155757118566
27274,0.14174782031204575,0.3848948954932121
27275,0.23512816633831662,0.46728658191317735
27276,0.048826155651096735,0.1472525971632528
27277,0.04591429283248824,0.8981202214494467
27278,0.1512885246761639,0.2898519134689585
27279,0.09112120387183759,0.2792646287081022
27280,0.2877354228508611,0.48877217465632516
27281,0.06469309122018091,0.34086702179845807
27282,0.061771114146842804,0.8710018389475889
27283,0.0239830055398681,0.10506852637877413
27284,0.21392810963682668,0.4168122118596966
27285,0.12225326288948135,0.48838238715071586
27286,0.07901164909823949,0.3037318119607175
27287,0.223301973058125,0.5314792840354722
27288,0.5147804165655184,0.7415388547145672
27289,0.3858841819484224,0.42727617979955074
27290,0.03910184905497686,0.0957770352417178
27291,0.7202487350933722,0.8936302848087515
27292,0.05430722803884522,0.4597469687628553
27293,0.09561453369985506,0.9468650737949009
27294,0.035450096208409214,0.06958441580188518
27295,0.19710543121632562,0.8973164556365917
27296,0.0805165320735581,0.7356049888572063
27297,0.0683730141910202,0.7832631599027922
27298,0.10932839493168406,0.357981322670589
27299,0.21352275535770457,0.5680033535937468
27300,0.10381841370763187,0.9168861593209342
27301,0.01750258157890866,0.05254216639615524
27302,0.1326911728154676,0.8189853711677236
27303,0.04814577383131778,0.16223795085355058
27304,0.10646113100805972,0.840530775661036
27305,0.046840052226280376,0.040765148784672404
27306,0.1126444924870321,0.5196224606745189
27307,0.7588288760382238,0.8604508165662063
27308,0.12108219275562018,0.179640692839522
27309,0.6240822870966158,0.9507484617537508
27310,0.04376316024112061,0.18066724563166156
27311,0.1133595168921306,0.17421208317086168
27312,0.08419953151742522,0.41727942787964833
27313,0.07120442487071642,0.15146772760735777
27314,0.03791063179201114,0.07098649222442434
27315,0.10735603853791327,0.30502725201465347
27316,0.5163607386502834,0.8026847288646084
27317,0.0991017048747073,0.1888035187983308
27318,0.2014123265803321,0.2953940885221489
27319,0.40868995003339476,0.910505234109457
27320,0.5509991616141691,0.8088101218085653
27321,0.05367430037860202,0.796345324569476
27322,0.40426833594843814,0.24289448369394426
27323,0.08244669432624686,0.5675419302914029
27324,0.3909084414591486,0.5868555008742369
27325,0.7868120637635644,0.9150960986395936
27326,0.1667258663652657,0.747842963648496
27327,0.2530653374354371,0.2759672578376845
27328,0.26597747844893505,0.4162001164033534
27329,0.09557264955856791,0.23527198440095864
27330,0.02236381351956108,0.48339843827407447
27331,0.0748787635523791,0.16502310836711256
27332,0.1647171132824813,0.8957394178794513
27333,0.7407049770942886,0.81310575030241
27334,0.03787193399252143,0.05415599592235057
27335,0.12234475172657917,0.09224676417394861
27336,0.08472242296521407,0.18303082950681498
27337,0.25067163560370725,0.8924068009728152
27338,0.23371095485339377,0.4824616911480118
27339,0.2705649341360194,0.22947920245265263
27340,0.02593166719931892,0.1740975452671992
27341,0.16591508950138323,0.5579544443927712
27342,0.06503780652588258,0.601092292317093
27343,0.04303345326487287,0.08005300858672235
27344,0.2925914512756375,0.5345599855815869
27345,0.08980432319665305,0.21241123757543612
27346,0.6568560827163668,0.9182246380028828
27347,0.7163229552231952,0.9097473177867718
27348,0.12088733741463968,0.293406836040204
27349,0.044414187916376226,0.25206226497147166
27350,0.14146072943500995,0.9232955215122661
27351,0.7209619845365619,0.8456595366667843
27352,0.11286592807922778,0.3492457715875754
27353,0.031334694959196746,0.18244326086548232
27354,0.15659703489003216,0.8060533319592335
27355,0.2760071807155962,0.27617733022197155
27356,0.23635578743331268,0.702364814658557
27357,0.0574526695537115,0.3086761518356728
27358,0.15303882466549582,0.6512194419460066
27359,0.38148876816099947,0.7421417854584376
27360,0.11703678392604809,0.5528454912054782
27361,0.05437448009613979,0.9023997503907353
27362,0.20899882390124622,0.521022210657637
27363,0.10633058974504939,0.20677109111895764
27364,0.0571086688916777,0.49445178121739564
27365,0.21315373701243048,0.5278678155173345
27366,0.4467121782123501,0.6546586166639237
27367,0.2737633904696252,0.44282681762915127
27368,0.09405904139106436,0.6284542616330635
27369,0.05128812083828472,0.06694496199119934
27370,0.04783797197512618,0.8401387670001148
27371,0.37014374234125,0.4830935549699454
27372,0.05708526997175627,0.125982739485775
27373,0.7425879277737706,0.712080065630119
27374,0.02405722126614537,0.2559613159293153
